depth_from_m,depth_to_m,borehole_id,layer_number,depth_range,soil_type,uscs_symbol,soil_description,color,spt_n_value,spt_n60,spt_n160,blow_count_int,unit_weight,unit_weight_saturated,moisture_content,plasticity_index,liquid_limit,plastic_limit,fines_content,mean_particle_size_d50,groundwater_depth_m,water_table_at_depth,friction_angle,cohesion_kpa,shear_modulus_mpa,youngs_modulus_mpa,poisson_ratio,pga_g,csr,cyclic_strength_ratio,liquefaction,liquefaction_risk_level,settlement_cm,foundation_width_m,foundation_depth_m,bearing_capacity_kpa,qa_allowable_kpa,effective_overburden_pressure,total_overburden_pressure,relative_density_percent,test_laboratory,observer_name,remarks,location
13.5,15.0,BH-001,10,13.5-15.0m,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,24.0,,,18.2,,,,,,,,"Tarlac Province, Philippines Investigation Type: Borehole Sampling (SPT) Depth Range: 0m - 15m Number of Depth Layers: 10 Data Categories: • Liquefaction Analysis • Bearing Capacity Calculations • Settlement Analysis Municipalities Covered: • Anao • Bamban • Camiling • Capas • Concepcion • Gerona • La Paz • Mayantoc • Moncada • Paniqui • Pura • Ramos • San Clemente • San Manuel • Santa Ignacia • Tarlac City • Victoria"
13.5,15.0,BH-001,10,13.5-15.0m,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,39.7,,,17.7,,,,,,,,"Tarlac Province, Philippines Investigation Type: Borehole Sampling (SPT) Depth Range: 0m - 15m Number of Depth Layers: 10 Data Categories: • Liquefaction Analysis • Bearing Capacity Calculations • Settlement Analysis Municipalities Covered: • Anao • Bamban • Camiling • Capas • Concepcion • Gerona • La Paz • Mayantoc • Moncada • Paniqui • Pura • Ramos • San Clemente • San Manuel • Santa Ignacia • Tarlac City • Victoria"
13.5,15.0,BH-001,10,13.5-15.0m,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,14.9,,,19.4,,,,,,,,"Tarlac Province, Philippines Investigation Type: Borehole Sampling (SPT) Depth Range: 0m - 15m Number of Depth Layers: 10 Data Categories: • Liquefaction Analysis • Bearing Capacity Calculations • Settlement Analysis Municipalities Covered: • Anao • Bamban • Camiling • Capas • Concepcion • Gerona • La Paz • Mayantoc • Moncada • Paniqui • Pura • Ramos • San Clemente • San Manuel • Santa Ignacia • Tarlac City • Victoria"
13.5,15.0,BH-001,10,13.5-15.0m,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,39.2,,,16.5,,,,,,,,"Tarlac Province, Philippines Investigation Type: Borehole Sampling (SPT) Depth Range: 0m - 15m Number of Depth Layers: 10 Data Categories: • Liquefaction Analysis • Bearing Capacity Calculations • Settlement Analysis Municipalities Covered: • Anao • Bamban • Camiling • Capas • Concepcion • Gerona • La Paz • Mayantoc • Moncada • Paniqui • Pura • Ramos • San Clemente • San Manuel • Santa Ignacia • Tarlac City • Victoria"
13.5,15.0,BH-001,10,13.5-15.0m,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,9.4,,,17.5,,,,,,,,"Tarlac Province, Philippines Investigation Type: Borehole Sampling (SPT) Depth Range: 0m - 15m Number of Depth Layers: 10 Data Categories: • Liquefaction Analysis • Bearing Capacity Calculations • Settlement Analysis Municipalities Covered: • Anao • Bamban • Camiling • Capas • Concepcion • Gerona • La Paz • Mayantoc • Moncada • Paniqui • Pura • Ramos • San Clemente • San Manuel • Santa Ignacia • Tarlac City • Victoria"
13.5,15.0,BH-001,10,13.5-15.0m,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,26.2,,,18.3,,,,,,,,"Tarlac Province, Philippines Investigation Type: Borehole Sampling (SPT) Depth Range: 0m - 15m Number of Depth Layers: 10 Data Categories: • Liquefaction Analysis • Bearing Capacity Calculations • Settlement Analysis Municipalities Covered: • Anao • Bamban • Camiling • Capas • Concepcion • Gerona • La Paz • Mayantoc • Moncada • Paniqui • Pura • Ramos • San Clemente • San Manuel • Santa Ignacia • Tarlac City • Victoria"
13.5,15.0,BH-001,10,13.5-15.0m,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,43.6,,,16.3,,,,,,,,"Tarlac Province, Philippines Investigation Type: Borehole Sampling (SPT) Depth Range: 0m - 15m Number of Depth Layers: 10 Data Categories: • Liquefaction Analysis • Bearing Capacity Calculations • Settlement Analysis Municipalities Covered: • Anao • Bamban • Camiling • Capas • Concepcion • Gerona • La Paz • Mayantoc • Moncada • Paniqui • Pura • Ramos • San Clemente • San Manuel • Santa Ignacia • Tarlac City • Victoria"
13.5,15.0,BH-001,10,13.5-15.0m,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,47.1,,,19.0,,,,,,,,"Tarlac Province, Philippines Investigation Type: Borehole Sampling (SPT) Depth Range: 0m - 15m Number of Depth Layers: 10 Data Categories: • Liquefaction Analysis • Bearing Capacity Calculations • Settlement Analysis Municipalities Covered: • Anao • Bamban • Camiling • Capas • Concepcion • Gerona • La Paz • Mayantoc • Moncada • Paniqui • Pura • Ramos • San Clemente • San Manuel • Santa Ignacia • Tarlac City • Victoria"
13.5,15.0,BH-001,10,13.5-15.0m,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,20.3,,,19.7,,,,,,,,"Tarlac Province, Philippines Investigation Type: Borehole Sampling (SPT) Depth Range: 0m - 15m Number of Depth Layers: 10 Data Categories: • Liquefaction Analysis • Bearing Capacity Calculations • Settlement Analysis Municipalities Covered: • Anao • Bamban • Camiling • Capas • Concepcion • Gerona • La Paz • Mayantoc • Moncada • Paniqui • Pura • Ramos • San Clemente • San Manuel • Santa Ignacia • Tarlac City • Victoria"
13.5,15.0,BH-001,10,13.5-15.0m,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,46.6,,,19.0,,,,,,,,"Tarlac Province, Philippines Investigation Type: Borehole Sampling (SPT) Depth Range: 0m - 15m Number of Depth Layers: 10 Data Categories: • Liquefaction Analysis • Bearing Capacity Calculations • Settlement Analysis Municipalities Covered: • Anao • Bamban • Camiling • Capas • Concepcion • Gerona • La Paz • Mayantoc • Moncada • Paniqui • Pura • Ramos • San Clemente • San Manuel • Santa Ignacia • Tarlac City • Victoria"
13.5,15.0,BH-001,10,13.5-15.0m,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,13.2,,,18.2,,,,,,,,"Tarlac Province, Philippines Investigation Type: Borehole Sampling (SPT) Depth Range: 0m - 15m Number of Depth Layers: 10 Data Categories: • Liquefaction Analysis • Bearing Capacity Calculations • Settlement Analysis Municipalities Covered: • Anao • Bamban • Camiling • Capas • Concepcion • Gerona • La Paz • Mayantoc • Moncada • Paniqui • Pura • Ramos • San Clemente • San Manuel • Santa Ignacia • Tarlac City • Victoria"
13.5,15.0,BH-001,10,13.5-15.0m,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,8.5,,,16.8,,,,,,,,"Tarlac Province, Philippines Investigation Type: Borehole Sampling (SPT) Depth Range: 0m - 15m Number of Depth Layers: 10 Data Categories: • Liquefaction Analysis • Bearing Capacity Calculations • Settlement Analysis Municipalities Covered: • Anao • Bamban • Camiling • Capas • Concepcion • Gerona • La Paz • Mayantoc • Moncada • Paniqui • Pura • Ramos • San Clemente • San Manuel • Santa Ignacia • Tarlac City • Victoria"
13.5,15.0,BH-001,10,13.5-15.0m,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,35.1,,,16.3,,,,,,,,"Tarlac Province, Philippines Investigation Type: Borehole Sampling (SPT) Depth Range: 0m - 15m Number of Depth Layers: 10 Data Categories: • Liquefaction Analysis • Bearing Capacity Calculations • Settlement Analysis Municipalities Covered: • Anao • Bamban • Camiling • Capas • Concepcion • Gerona • La Paz • Mayantoc • Moncada • Paniqui • Pura • Ramos • San Clemente • San Manuel • Santa Ignacia • Tarlac City • Victoria"
13.5,15.0,BH-001,10,13.5-15.0m,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,30.9,,,19.1,,,,,,,,"Tarlac Province, Philippines Investigation Type: Borehole Sampling (SPT) Depth Range: 0m - 15m Number of Depth Layers: 10 Data Categories: • Liquefaction Analysis • Bearing Capacity Calculations • Settlement Analysis Municipalities Covered: • Anao • Bamban • Camiling • Capas • Concepcion • Gerona • La Paz • Mayantoc • Moncada • Paniqui • Pura • Ramos • San Clemente • San Manuel • Santa Ignacia • Tarlac City • Victoria"
13.5,15.0,BH-001,10,13.5-15.0m,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,15.4,,,20.3,,,,,,,,"Tarlac Province, Philippines Investigation Type: Borehole Sampling (SPT) Depth Range: 0m - 15m Number of Depth Layers: 10 Data Categories: • Liquefaction Analysis • Bearing Capacity Calculations • Settlement Analysis Municipalities Covered: • Anao • Bamban • Camiling • Capas • Concepcion • Gerona • La Paz • Mayantoc • Moncada • Paniqui • Pura • Ramos • San Clemente • San Manuel • Santa Ignacia • Tarlac City • Victoria"
13.5,15.0,BH-001,10,13.5-15.0m,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,26.1,,,18.8,,,,,,,,"Tarlac Province, Philippines Investigation Type: Borehole Sampling (SPT) Depth Range: 0m - 15m Number of Depth Layers: 10 Data Categories: • Liquefaction Analysis • Bearing Capacity Calculations • Settlement Analysis Municipalities Covered: • Anao • Bamban • Camiling • Capas • Concepcion • Gerona • La Paz • Mayantoc • Moncada • Paniqui • Pura • Ramos • San Clemente • San Manuel • Santa Ignacia • Tarlac City • Victoria"
13.5,15.0,BH-001,10,13.5-15.0m,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,14.8,,,19.9,,,,,,,,"Tarlac Province, Philippines Investigation Type: Borehole Sampling (SPT) Depth Range: 0m - 15m Number of Depth Layers: 10 Data Categories: • Liquefaction Analysis • Bearing Capacity Calculations • Settlement Analysis Municipalities Covered: • Anao • Bamban • Camiling • Capas • Concepcion • Gerona • La Paz • Mayantoc • Moncada • Paniqui • Pura • Ramos • San Clemente • San Manuel • Santa Ignacia • Tarlac City • Victoria"
13.5,15.0,BH-001,10,13.5-15.0m,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,35.1,,,19.5,,,,,,,,"Tarlac Province, Philippines Investigation Type: Borehole Sampling (SPT) Depth Range: 0m - 15m Number of Depth Layers: 10 Data Categories: • Liquefaction Analysis • Bearing Capacity Calculations • Settlement Analysis Municipalities Covered: • Anao • Bamban • Camiling • Capas • Concepcion • Gerona • La Paz • Mayantoc • Moncada • Paniqui • Pura • Ramos • San Clemente • San Manuel • Santa Ignacia • Tarlac City • Victoria"
13.5,15.0,BH-001,10,13.5-15.0m,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,36.2,,,16.4,,,,,,,,"Tarlac Province, Philippines Investigation Type: Borehole Sampling (SPT) Depth Range: 0m - 15m Number of Depth Layers: 10 Data Categories: • Liquefaction Analysis • Bearing Capacity Calculations • Settlement Analysis Municipalities Covered: • Anao • Bamban • Camiling • Capas • Concepcion • Gerona • La Paz • Mayantoc • Moncada • Paniqui • Pura • Ramos • San Clemente • San Manuel • Santa Ignacia • Tarlac City • Victoria"
13.5,15.0,BH-001,10,13.5-15.0m,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,10.6,,,19.8,,,,,,,,"Tarlac Province, Philippines Investigation Type: Borehole Sampling (SPT) Depth Range: 0m - 15m Number of Depth Layers: 10 Data Categories: • Liquefaction Analysis • Bearing Capacity Calculations • Settlement Analysis Municipalities Covered: • Anao • Bamban • Camiling • Capas • Concepcion • Gerona • La Paz • Mayantoc • Moncada • Paniqui • Pura • Ramos • San Clemente • San Manuel • Santa Ignacia • Tarlac City • Victoria"
13.5,15.0,BH-001,10,13.5-15.0m,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,29.6,,,19.0,,,,,,,,"Tarlac Province, Philippines Investigation Type: Borehole Sampling (SPT) Depth Range: 0m - 15m Number of Depth Layers: 10 Data Categories: • Liquefaction Analysis • Bearing Capacity Calculations • Settlement Analysis Municipalities Covered: • Anao • Bamban • Camiling • Capas • Concepcion • Gerona • La Paz • Mayantoc • Moncada • Paniqui • Pura • Ramos • San Clemente • San Manuel • Santa Ignacia • Tarlac City • Victoria"
3.0,4.5,BH-001,3,3.0-4.5m,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,,,,,,,,,,,,"Tarlac Province, Philippines Investigation Type: Borehole Sampling (SPT) Depth Range: 0m - 15m Number of Depth Layers: 10 Data Categories: • Liquefaction Analysis • Bearing Capacity Calculations • Settlement Analysis Municipalities Covered: • Anao • Bamban • Camiling • Capas • Concepcion • Gerona • La Paz • Mayantoc • Moncada • Paniqui • Pura • Ramos • San Clemente • San Manuel • Santa Ignacia • Tarlac City • Victoria"
3.0,4.5,BH-001,3,3.0-4.5m,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,27.4,,,16.7,,,,,,,,"Tarlac Province, Philippines Investigation Type: Borehole Sampling (SPT) Depth Range: 0m - 15m Number of Depth Layers: 10 Data Categories: • Liquefaction Analysis • Bearing Capacity Calculations • Settlement Analysis Municipalities Covered: • Anao • Bamban • Camiling • Capas • Concepcion • Gerona • La Paz • Mayantoc • Moncada • Paniqui • Pura • Ramos • San Clemente • San Manuel • Santa Ignacia • Tarlac City • Victoria"
3.0,4.5,BH-001,3,3.0-4.5m,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,66.1,,,16.3,,,,,,,,"Tarlac Province, Philippines Investigation Type: Borehole Sampling (SPT) Depth Range: 0m - 15m Number of Depth Layers: 10 Data Categories: • Liquefaction Analysis • Bearing Capacity Calculations • Settlement Analysis Municipalities Covered: • Anao • Bamban • Camiling • Capas • Concepcion • Gerona • La Paz • Mayantoc • Moncada • Paniqui • Pura • Ramos • San Clemente • San Manuel • Santa Ignacia • Tarlac City • Victoria"
3.0,4.5,BH-001,3,3.0-4.5m,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,9.2,,,20.2,,,,,,,,"Tarlac Province, Philippines Investigation Type: Borehole Sampling (SPT) Depth Range: 0m - 15m Number of Depth Layers: 10 Data Categories: • Liquefaction Analysis • Bearing Capacity Calculations • Settlement Analysis Municipalities Covered: • Anao • Bamban • Camiling • Capas • Concepcion • Gerona • La Paz • Mayantoc • Moncada • Paniqui • Pura • Ramos • San Clemente • San Manuel • Santa Ignacia • Tarlac City • Victoria"
3.0,4.5,BH-001,3,3.0-4.5m,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,69.5,,,19.8,,,,,,,,"Tarlac Province, Philippines Investigation Type: Borehole Sampling (SPT) Depth Range: 0m - 15m Number of Depth Layers: 10 Data Categories: • Liquefaction Analysis • Bearing Capacity Calculations • Settlement Analysis Municipalities Covered: • Anao • Bamban • Camiling • Capas • Concepcion • Gerona • La Paz • Mayantoc • Moncada • Paniqui • Pura • Ramos • San Clemente • San Manuel • Santa Ignacia • Tarlac City • Victoria"
3.0,4.5,BH-001,3,3.0-4.5m,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,50.3,,,19.0,,,,,,,,"Tarlac Province, Philippines Investigation Type: Borehole Sampling (SPT) Depth Range: 0m - 15m Number of Depth Layers: 10 Data Categories: • Liquefaction Analysis • Bearing Capacity Calculations • Settlement Analysis Municipalities Covered: • Anao • Bamban • Camiling • Capas • Concepcion • Gerona • La Paz • Mayantoc • Moncada • Paniqui • Pura • Ramos • San Clemente • San Manuel • Santa Ignacia • Tarlac City • Victoria"
3.0,4.5,BH-001,3,3.0-4.5m,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,59.7,,,16.1,,,,,,,,"Tarlac Province, Philippines Investigation Type: Borehole Sampling (SPT) Depth Range: 0m - 15m Number of Depth Layers: 10 Data Categories: • Liquefaction Analysis • Bearing Capacity Calculations • Settlement Analysis Municipalities Covered: • Anao • Bamban • Camiling • Capas • Concepcion • Gerona • La Paz • Mayantoc • Moncada • Paniqui • Pura • Ramos • San Clemente • San Manuel • Santa Ignacia • Tarlac City • Victoria"
3.0,4.5,BH-001,3,3.0-4.5m,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,39.8,,,18.3,,,,,,,,"Tarlac Province, Philippines Investigation Type: Borehole Sampling (SPT) Depth Range: 0m - 15m Number of Depth Layers: 10 Data Categories: • Liquefaction Analysis • Bearing Capacity Calculations • Settlement Analysis Municipalities Covered: • Anao • Bamban • Camiling • Capas • Concepcion • Gerona • La Paz • Mayantoc • Moncada • Paniqui • Pura • Ramos • San Clemente • San Manuel • Santa Ignacia • Tarlac City • Victoria"
3.0,4.5,BH-001,3,3.0-4.5m,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,24.6,,,18.0,,,,,,,,"Tarlac Province, Philippines Investigation Type: Borehole Sampling (SPT) Depth Range: 0m - 15m Number of Depth Layers: 10 Data Categories: • Liquefaction Analysis • Bearing Capacity Calculations • Settlement Analysis Municipalities Covered: • Anao • Bamban • Camiling • Capas • Concepcion • Gerona • La Paz • Mayantoc • Moncada • Paniqui • Pura • Ramos • San Clemente • San Manuel • Santa Ignacia • Tarlac City • Victoria"
3.0,4.5,BH-001,3,3.0-4.5m,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,76.7,,,16.7,,,,,,,,"Tarlac Province, Philippines Investigation Type: Borehole Sampling (SPT) Depth Range: 0m - 15m Number of Depth Layers: 10 Data Categories: • Liquefaction Analysis • Bearing Capacity Calculations • Settlement Analysis Municipalities Covered: • Anao • Bamban • Camiling • Capas • Concepcion • Gerona • La Paz • Mayantoc • Moncada • Paniqui • Pura • Ramos • San Clemente • San Manuel • Santa Ignacia • Tarlac City • Victoria"
3.0,4.5,BH-001,3,3.0-4.5m,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,52.1,,,18.2,,,,,,,,"Tarlac Province, Philippines Investigation Type: Borehole Sampling (SPT) Depth Range: 0m - 15m Number of Depth Layers: 10 Data Categories: • Liquefaction Analysis • Bearing Capacity Calculations • Settlement Analysis Municipalities Covered: • Anao • Bamban • Camiling • Capas • Concepcion • Gerona • La Paz • Mayantoc • Moncada • Paniqui • Pura • Ramos • San Clemente • San Manuel • Santa Ignacia • Tarlac City • Victoria"
3.0,4.5,BH-001,3,3.0-4.5m,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,48.7,,,18.9,,,,,,,,"Tarlac Province, Philippines Investigation Type: Borehole Sampling (SPT) Depth Range: 0m - 15m Number of Depth Layers: 10 Data Categories: • Liquefaction Analysis • Bearing Capacity Calculations • Settlement Analysis Municipalities Covered: • Anao • Bamban • Camiling • Capas • Concepcion • Gerona • La Paz • Mayantoc • Moncada • Paniqui • Pura • Ramos • San Clemente • San Manuel • Santa Ignacia • Tarlac City • Victoria"
3.0,4.5,BH-001,3,3.0-4.5m,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,56.7,,,18.3,,,,,,,,"Tarlac Province, Philippines Investigation Type: Borehole Sampling (SPT) Depth Range: 0m - 15m Number of Depth Layers: 10 Data Categories: • Liquefaction Analysis • Bearing Capacity Calculations • Settlement Analysis Municipalities Covered: • Anao • Bamban • Camiling • Capas • Concepcion • Gerona • La Paz • Mayantoc • Moncada • Paniqui • Pura • Ramos • San Clemente • San Manuel • Santa Ignacia • Tarlac City • Victoria"
3.0,4.5,BH-001,3,3.0-4.5m,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,43.3,,,17.9,,,,,,,,"Tarlac Province, Philippines Investigation Type: Borehole Sampling (SPT) Depth Range: 0m - 15m Number of Depth Layers: 10 Data Categories: • Liquefaction Analysis • Bearing Capacity Calculations • Settlement Analysis Municipalities Covered: • Anao • Bamban • Camiling • Capas • Concepcion • Gerona • La Paz • Mayantoc • Moncada • Paniqui • Pura • Ramos • San Clemente • San Manuel • Santa Ignacia • Tarlac City • Victoria"
3.0,4.5,BH-001,3,3.0-4.5m,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,50.1,,,20.6,,,,,,,,"Tarlac Province, Philippines Investigation Type: Borehole Sampling (SPT) Depth Range: 0m - 15m Number of Depth Layers: 10 Data Categories: • Liquefaction Analysis • Bearing Capacity Calculations • Settlement Analysis Municipalities Covered: • Anao • Bamban • Camiling • Capas • Concepcion • Gerona • La Paz • Mayantoc • Moncada • Paniqui • Pura • Ramos • San Clemente • San Manuel • Santa Ignacia • Tarlac City • Victoria"
3.0,4.5,BH-001,3,3.0-4.5m,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,36.0,,,17.3,,,,,,,,"Tarlac Province, Philippines Investigation Type: Borehole Sampling (SPT) Depth Range: 0m - 15m Number of Depth Layers: 10 Data Categories: • Liquefaction Analysis • Bearing Capacity Calculations • Settlement Analysis Municipalities Covered: • Anao • Bamban • Camiling • Capas • Concepcion • Gerona • La Paz • Mayantoc • Moncada • Paniqui • Pura • Ramos • San Clemente • San Manuel • Santa Ignacia • Tarlac City • Victoria"
3.0,4.5,BH-001,3,3.0-4.5m,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,62.8,,,18.7,,,,,,,,"Tarlac Province, Philippines Investigation Type: Borehole Sampling (SPT) Depth Range: 0m - 15m Number of Depth Layers: 10 Data Categories: • Liquefaction Analysis • Bearing Capacity Calculations • Settlement Analysis Municipalities Covered: • Anao • Bamban • Camiling • Capas • Concepcion • Gerona • La Paz • Mayantoc • Moncada • Paniqui • Pura • Ramos • San Clemente • San Manuel • Santa Ignacia • Tarlac City • Victoria"
3.0,4.5,BH-001,3,3.0-4.5m,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,48.2,,,18.4,,,,,,,,"Tarlac Province, Philippines Investigation Type: Borehole Sampling (SPT) Depth Range: 0m - 15m Number of Depth Layers: 10 Data Categories: • Liquefaction Analysis • Bearing Capacity Calculations • Settlement Analysis Municipalities Covered: • Anao • Bamban • Camiling • Capas • Concepcion • Gerona • La Paz • Mayantoc • Moncada • Paniqui • Pura • Ramos • San Clemente • San Manuel • Santa Ignacia • Tarlac City • Victoria"
3.0,4.5,BH-001,3,3.0-4.5m,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,54.8,,,16.4,,,,,,,,"Tarlac Province, Philippines Investigation Type: Borehole Sampling (SPT) Depth Range: 0m - 15m Number of Depth Layers: 10 Data Categories: • Liquefaction Analysis • Bearing Capacity Calculations • Settlement Analysis Municipalities Covered: • Anao • Bamban • Camiling • Capas • Concepcion • Gerona • La Paz • Mayantoc • Moncada • Paniqui • Pura • Ramos • San Clemente • San Manuel • Santa Ignacia • Tarlac City • Victoria"
3.0,4.5,BH-001,3,3.0-4.5m,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,37.6,,,19.3,,,,,,,,"Tarlac Province, Philippines Investigation Type: Borehole Sampling (SPT) Depth Range: 0m - 15m Number of Depth Layers: 10 Data Categories: • Liquefaction Analysis • Bearing Capacity Calculations • Settlement Analysis Municipalities Covered: • Anao • Bamban • Camiling • Capas • Concepcion • Gerona • La Paz • Mayantoc • Moncada • Paniqui • Pura • Ramos • San Clemente • San Manuel • Santa Ignacia • Tarlac City • Victoria"
3.0,4.5,BH-001,3,3.0-4.5m,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,53.9,,,20.3,,,,,,,,"Tarlac Province, Philippines Investigation Type: Borehole Sampling (SPT) Depth Range: 0m - 15m Number of Depth Layers: 10 Data Categories: • Liquefaction Analysis • Bearing Capacity Calculations • Settlement Analysis Municipalities Covered: • Anao • Bamban • Camiling • Capas • Concepcion • Gerona • La Paz • Mayantoc • Moncada • Paniqui • Pura • Ramos • San Clemente • San Manuel • Santa Ignacia • Tarlac City • Victoria"
3.0,4.5,BH-001,3,3.0-4.5m,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,11.5,,,16.2,,,,,,,,"Tarlac Province, Philippines Investigation Type: Borehole Sampling (SPT) Depth Range: 0m - 15m Number of Depth Layers: 10 Data Categories: • Liquefaction Analysis • Bearing Capacity Calculations • Settlement Analysis Municipalities Covered: • Anao • Bamban • Camiling • Capas • Concepcion • Gerona • La Paz • Mayantoc • Moncada • Paniqui • Pura • Ramos • San Clemente • San Manuel • Santa Ignacia • Tarlac City • Victoria"
3.0,4.5,BH-001,3,3.0-4.5m,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,31.6,,,19.5,,,,,,,,"Tarlac Province, Philippines Investigation Type: Borehole Sampling (SPT) Depth Range: 0m - 15m Number of Depth Layers: 10 Data Categories: • Liquefaction Analysis • Bearing Capacity Calculations • Settlement Analysis Municipalities Covered: • Anao • Bamban • Camiling • Capas • Concepcion • Gerona • La Paz • Mayantoc • Moncada • Paniqui • Pura • Ramos • San Clemente • San Manuel • Santa Ignacia • Tarlac City • Victoria"
3.0,4.5,BH-001,3,3.0-4.5m,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,7.8,,,18.2,,,,,,,,"Tarlac Province, Philippines Investigation Type: Borehole Sampling (SPT) Depth Range: 0m - 15m Number of Depth Layers: 10 Data Categories: • Liquefaction Analysis • Bearing Capacity Calculations • Settlement Analysis Municipalities Covered: • Anao • Bamban • Camiling • Capas • Concepcion • Gerona • La Paz • Mayantoc • Moncada • Paniqui • Pura • Ramos • San Clemente • San Manuel • Santa Ignacia • Tarlac City • Victoria"
3.0,4.5,BH-001,3,3.0-4.5m,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,52.0,,,19.1,,,,,,,,"Tarlac Province, Philippines Investigation Type: Borehole Sampling (SPT) Depth Range: 0m - 15m Number of Depth Layers: 10 Data Categories: • Liquefaction Analysis • Bearing Capacity Calculations • Settlement Analysis Municipalities Covered: • Anao • Bamban • Camiling • Capas • Concepcion • Gerona • La Paz • Mayantoc • Moncada • Paniqui • Pura • Ramos • San Clemente • San Manuel • Santa Ignacia • Tarlac City • Victoria"
4.5,6.0,BH-001,4,4.5-6.0m,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,,,,,,,,,,,,"Tarlac Province, Philippines Investigation Type: Borehole Sampling (SPT) Depth Range: 0m - 15m Number of Depth Layers: 10 Data Categories: • Liquefaction Analysis • Bearing Capacity Calculations • Settlement Analysis Municipalities Covered: • Anao • Bamban • Camiling • Capas • Concepcion • Gerona • La Paz • Mayantoc • Moncada • Paniqui • Pura • Ramos • San Clemente • San Manuel • Santa Ignacia • Tarlac City • Victoria"
4.5,6.0,BH-001,4,4.5-6.0m,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,64.6,,,16.4,,,,,,,,"Tarlac Province, Philippines Investigation Type: Borehole Sampling (SPT) Depth Range: 0m - 15m Number of Depth Layers: 10 Data Categories: • Liquefaction Analysis • Bearing Capacity Calculations • Settlement Analysis Municipalities Covered: • Anao • Bamban • Camiling • Capas • Concepcion • Gerona • La Paz • Mayantoc • Moncada • Paniqui • Pura • Ramos • San Clemente • San Manuel • Santa Ignacia • Tarlac City • Victoria"
4.5,6.0,BH-001,4,4.5-6.0m,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,8.2,,,19.3,,,,,,,,"Tarlac Province, Philippines Investigation Type: Borehole Sampling (SPT) Depth Range: 0m - 15m Number of Depth Layers: 10 Data Categories: • Liquefaction Analysis • Bearing Capacity Calculations • Settlement Analysis Municipalities Covered: • Anao • Bamban • Camiling • Capas • Concepcion • Gerona • La Paz • Mayantoc • Moncada • Paniqui • Pura • Ramos • San Clemente • San Manuel • Santa Ignacia • Tarlac City • Victoria"
